Time,Roof,F15,F14,F13,F12,F11,F10,F9,F8,F7,F6,F5,F4,F3,F2
77.837,-0.214923076923077,-0.247153846153846,-0.257384615384616,-0.254230769230769,-0.227692307692308,-0.215230769230769,-0.235307692307693,-0.252384615384615,-0.250307692307692,-0.291461538461539,-0.539230769230769,-0.725307692307692,-0.5042,-0.168650769230769,-0.00599785714285714
77.847,-0.213384615384615,-0.245230769230769,-0.256,-0.252461538461539,-0.225461538461538,-0.212846153846154,-0.233230769230769,-0.250692307692308,-0.249230769230769,-0.290923076923077,-0.539307692307692,-0.7255,-0.504115384615385,-0.168430769230769,-0.00597857142857143
77.857,-0.211846153846154,-0.243307692307693,-0.254615384615385,-0.250692307692308,-0.223076923076923,-0.210384615384615,-0.231076923076923,-0.249,-0.248076923076923,-0.290384615384616,-0.539230769230769,-0.725692307692308,-0.503923076923077,-0.168180769230769,-0.00595178571428571
77.867,-0.210538461538461,-0.241461538461539,-0.253153846153846,-0.248769230769231,-0.220692307692308,-0.207846153846154,-0.228769230769231,-0.247230769230769,-0.247,-0.289846153846154,-0.539076923076923,-0.725746153846154,-0.503615384615385,-0.167912307692308,-0.00590857142857143
77.877,-0.209307692307692,-0.239692307692308,-0.251538461538462,-0.246846153846154,-0.218230769230769,-0.205153846153846,-0.226461538461539,-0.245461538461538,-0.245846153846154,-0.289307692307692,-0.538846153846154,-0.725653846153846,-0.503223076923077,-0.167605384615385,-0.0058475
77.887,-0.208076923076923,-0.238,-0.249923076923077,-0.244769230769231,-0.215769230769231,-0.202384615384615,-0.224076923076923,-0.243692307692308,-0.244692307692308,-0.288692307692308,-0.538538461538462,-0.725392307692308,-0.502784615384615,-0.167233076923077,-0.00577392857142857
77.897,-0.207,-0.236461538461538,-0.248076923076923,-0.242615384615384,-0.21323076923077,-0.199615384615385,-0.221615384615385,-0.241846153846154,-0.243615384615385,-0.288076923076923,-0.538076923076923,-0.724976923076923,-0.502276923076923,-0.166789230769231,-0.00569428571428571
77.907,-0.206,-0.235,-0.246230769230769,-0.240307692307692,-0.210615384615385,-0.196846153846154,-0.219153846153846,-0.24,-0.242461538461539,-0.287384615384615,-0.537615384615384,-0.724323076923077,-0.501723076923077,-0.16625,-0.0056125
77.917,-0.205076923076923,-0.233538461538462,-0.244230769230769,-0.237923076923077,-0.208076923076923,-0.194,-0.216769230769231,-0.238076923076923,-0.241307692307693,-0.286615384615385,-0.536923076923077,-0.723592307692308,-0.5011,-0.165613846153846,-0.00553642857142857
77.927,-0.204153846153846,-0.232307692307693,-0.242076923076923,-0.235461538461538,-0.205461538461538,-0.191153846153846,-0.214307692307692,-0.236230769230769,-0.240153846153846,-0.285692307692308,-0.536153846153846,-0.7227,-0.500376923076923,-0.164898461538462,-0.00547571428571429
77.937,-0.203307692307692,-0.231076923076923,-0.239846153846154,-0.233,-0.202692307692308,-0.188384615384615,-0.211846153846154,-0.234384615384615,-0.238923076923077,-0.284769230769231,-0.535230769230769,-0.721661538461538,-0.499530769230769,-0.164113076923077,-0.00542964285714286
77.947,-0.202461538461538,-0.229846153846154,-0.237615384615385,-0.230307692307692,-0.2,-0.185692307692308,-0.209384615384615,-0.232538461538462,-0.237615384615385,-0.283692307692308,-0.534153846153846,-0.720569230769231,-0.498523076923077,-0.163297692307692,-0.00539035714285714
77.957,-0.201846153846153,-0.228615384615385,-0.235307692307692,-0.227538461538462,-0.197230769230769,-0.183,-0.207,-0.230769230769231,-0.236230769230769,-0.282538461538461,-0.532923076923077,-0.719346153846154,-0.497346153846154,-0.162472307692308,-0.00535214285714286
77.967,-0.201230769230769,-0.227384615384616,-0.232923076923077,-0.224769230769231,-0.194384615384615,-0.180384615384615,-0.204692307692308,-0.228923076923077,-0.234769230769231,-0.281307692307692,-0.531538461538462,-0.718038461538462,-0.496007692307692,-0.161648461538462,-0.00532035714285714
77.977,-0.200692307692308,-0.226153846153846,-0.230538461538462,-0.221846153846154,-0.191615384615385,-0.177846153846154,-0.202384615384615,-0.227076923076923,-0.233230769230769,-0.279923076923077,-0.53,-0.716661538461538,-0.494546153846154,-0.160826923076923,-0.00530535714285714
77.987,-0.200076923076923,-0.224846153846154,-0.228230769230769,-0.218923076923077,-0.188769230769231,-0.175307692307693,-0.200230769230769,-0.225230769230769,-0.231615384615385,-0.278307692307692,-0.528461538461538,-0.7151,-0.492976923076923,-0.160016923076923,-0.00531357142857143
77.997,-0.199692307692307,-0.223461538461539,-0.225923076923077,-0.215846153846154,-0.185923076923077,-0.172846153846154,-0.198153846153846,-0.223384615384616,-0.229923076923077,-0.276615384615385,-0.526692307692308,-0.713438461538462,-0.491353846153846,-0.159225384615385,-0.00534892857142857
78.007,-0.199307692307692,-0.222076923076923,-0.223538461538461,-0.212846153846154,-0.183076923076923,-0.170461538461539,-0.196153846153846,-0.221461538461539,-0.228153846153846,-0.274692307692308,-0.524923076923077,-0.711623076923077,-0.489723076923077,-0.158462307692308,-0.00541035714285714
78.017,-0.199076923076923,-0.220461538461538,-0.221230769230769,-0.209846153846154,-0.180230769230769,-0.168076923076923,-0.19423076923077,-0.219615384615384,-0.226230769230769,-0.272769230769231,-0.523,-0.709630769230769,-0.4881,-0.157760769230769,-0.00548607142857143
78.027,-0.19876923076923,-0.218923076923077,-0.218846153846154,-0.206923076923077,-0.177384615384616,-0.16576923076923,-0.192384615384616,-0.217692307692308,-0.224230769230769,-0.270615384615385,-0.521,-0.707530769230769,-0.486530769230769,-0.157137692307692,-0.00555035714285714
78.037,-0.198461538461539,-0.217230769230769,-0.216538461538461,-0.204,-0.174615384615385,-0.163538461538461,-0.190538461538461,-0.215769230769231,-0.222153846153846,-0.268384615384615,-0.518769230769231,-0.705369230769231,-0.485023076923077,-0.156599230769231,-0.00557535714285714
78.047,-0.198153846153846,-0.215615384615384,-0.214153846153846,-0.201153846153846,-0.171923076923077,-0.161307692307692,-0.188769230769231,-0.213846153846154,-0.219923076923077,-0.266,-0.516461538461539,-0.703176923076923,-0.483592307692308,-0.156131538461538,-0.00554607142857143
78.057,-0.197846153846154,-0.213846153846154,-0.211846153846154,-0.198307692307693,-0.169384615384615,-0.159076923076923,-0.186923076923077,-0.211923076923077,-0.217615384615384,-0.263615384615385,-0.513923076923077,-0.700992307692308,-0.482246153846154,-0.155683076923077,-0.005465
78.067,-0.197538461538461,-0.212076923076923,-0.209461538461538,-0.195692307692307,-0.166769230769231,-0.157,-0.185153846153846,-0.209923076923077,-0.215230769230769,-0.261,-0.511384615384615,-0.698776923076923,-0.480976923076923,-0.155193076923077,-0.00534607142857143
78.077,-0.197153846153846,-0.210307692307692,-0.207076923076923,-0.193153846153846,-0.164384615384615,-0.154846153846154,-0.183307692307692,-0.207923076923077,-0.212769230769231,-0.258384615384616,-0.508615384615384,-0.696653846153846,-0.479784615384615,-0.154580769230769,-0.00520535714285714
78.087,-0.196615384615384,-0.208692307692308,-0.204615384615385,-0.190769230769231,-0.162,-0.152846153846154,-0.181384615384615,-0.205769230769231,-0.210307692307692,-0.255615384615385,-0.505846153846154,-0.694615384615385,-0.478615384615385,-0.1538,-0.00505714285714286
78.097,-0.196076923076923,-0.206923076923077,-0.202307692307692,-0.188384615384616,-0.159769230769231,-0.150846153846154,-0.179384615384615,-0.203692307692308,-0.207769230769231,-0.252769230769231,-0.503,-0.692630769230769,-0.477438461538462,-0.152811538461538,-0.0049125
78.107,-0.195384615384615,-0.205230769230769,-0.199923076923077,-0.186153846153846,-0.157769230769231,-0.148769230769231,-0.177461538461539,-0.201461538461538,-0.205153846153846,-0.249846153846154,-0.500153846153846,-0.690753846153846,-0.476184615384615,-0.151613076923077,-0.00477964285714286
78.117,-0.194692307692308,-0.203461538461539,-0.197769230769231,-0.183923076923077,-0.155846153846154,-0.146846153846154,-0.175307692307692,-0.199153846153846,-0.202538461538461,-0.246846153846154,-0.497384615384615,-0.688938461538461,-0.4748,-0.150229230769231,-0.00465785714285714
78.127,-0.193769230769231,-0.201923076923077,-0.195461538461538,-0.182000000000001,-0.153923076923077,-0.144923076923077,-0.173153846153846,-0.196769230769231,-0.199923076923077,-0.243769230769231,-0.494692307692308,-0.687138461538462,-0.473238461538461,-0.148701538461538,-0.004535
78.137,-0.192923076923077,-0.200230769230769,-0.193384615384615,-0.18,-0.152230769230769,-0.143,-0.171,-0.194307692307692,-0.197153846153846,-0.240692307692308,-0.492153846153846,-0.685315384615385,-0.471446153846154,-0.147076923076923,-0.00439642857142857
78.147,-0.191846153846154,-0.198538461538462,-0.191538461538462,-0.178153846153846,-0.150538461538462,-0.141076923076923,-0.168692307692308,-0.191769230769231,-0.194384615384615,-0.237692307692308,-0.489692307692308,-0.683461538461538,-0.469415384615385,-0.145381538461538,-0.00423714285714286
78.157,-0.190769230769231,-0.197,-0.189615384615385,-0.176384615384615,-0.149,-0.139230769230769,-0.166384615384615,-0.189076923076923,-0.191538461538462,-0.234692307692308,-0.487384615384615,-0.681553846153846,-0.467161538461539,-0.143618461538462,-0.00405928571428571
78.167,-0.189538461538462,-0.195384615384615,-0.187923076923077,-0.174769230769231,-0.147538461538461,-0.137230769230769,-0.164076923076923,-0.186384615384616,-0.188538461538462,-0.231846153846154,-0.485230769230769,-0.679423076923077,-0.464692307692308,-0.141795384615385,-0.00386285714285714
78.177,-0.188230769230769,-0.193846153846154,-0.186384615384616,-0.173230769230769,-0.146,-0.135384615384615,-0.161615384615385,-0.183615384615385,-0.185538461538462,-0.229230769230769,-0.483,-0.677207692307693,-0.462069230769231,-0.139869230769231,-0.00364642857142857
78.187,-0.187,-0.192230769230769,-0.185,-0.171769230769231,-0.144615384615385,-0.133461538461538,-0.159153846153846,-0.180769230769231,-0.182461538461538,-0.226692307692308,-0.480923076923077,-0.674746153846154,-0.459307692307692,-0.137822615384615,-0.0034145
78.197,-0.185615384615384,-0.190769230769231,-0.183692307692308,-0.170461538461539,-0.143153846153846,-0.131538461538462,-0.156692307692308,-0.177846153846154,-0.179461538461538,-0.224230769230769,-0.478846153846154,-0.672107692307692,-0.456430769230769,-0.135621923076923,-0.00317553571428571
78.207,-0.184230769230769,-0.189307692307692,-0.182538461538461,-0.169307692307692,-0.141615384615385,-0.129615384615385,-0.154230769230769,-0.174846153846154,-0.176538461538461,-0.221923076923077,-0.476692307692308,-0.669292307692308,-0.453453846153846,-0.133246769230769,-0.00293185714285714
78.217,-0.182846153846153,-0.187846153846154,-0.181538461538461,-0.16823076923077,-0.140076923076923,-0.127692307692308,-0.151692307692308,-0.171846153846154,-0.173615384615385,-0.219769230769231,-0.474461538461538,-0.666315384615385,-0.450361538461538,-0.130706615384615,-0.00267907142857143
78.227,-0.181384615384616,-0.186538461538461,-0.180615384615385,-0.167153846153846,-0.138692307692307,-0.125615384615385,-0.149230769230769,-0.168769230769231,-0.170846153846154,-0.217615384615385,-0.472076923076923,-0.663261538461539,-0.447146153846154,-0.128008615384615,-0.00241385714285714
78.237,-0.179923076923077,-0.185307692307692,-0.179769230769231,-0.166230769230769,-0.137153846153846,-0.123615384615385,-0.146615384615385,-0.165769230769231,-0.168230769230769,-0.215461538461539,-0.469538461538461,-0.660146153846154,-0.443784615384615,-0.125162769230769,-0.00213514285714286
78.247,-0.178538461538462,-0.184076923076923,-0.179,-0.165384615384615,-0.135615384615384,-0.121538461538462,-0.144,-0.162846153846154,-0.165692307692308,-0.213384615384615,-0.466769230769231,-0.656969230769231,-0.440253846153846,-0.122198846153846,-0.00183982142857143
78.257,-0.177076923076923,-0.183,-0.178307692307693,-0.164538461538461,-0.134076923076923,-0.119461538461539,-0.141384615384615,-0.159923076923077,-0.163384615384616,-0.211076923076923,-0.463923076923077,-0.653746153846154,-0.436546153846154,-0.119118076923077,-0.00152375
78.267,-0.175769230769231,-0.181923076923077,-0.177769230769231,-0.163692307692308,-0.132461538461539,-0.117307692307692,-0.138769230769231,-0.157230769230769,-0.161153846153846,-0.208692307692308,-0.460923076923077,-0.650376923076923,-0.432669230769231,-0.115934461538462,-0.00118757142857143
78.277,-0.174538461538461,-0.181,-0.177153846153846,-0.162846153846154,-0.131,-0.115076923076923,-0.136076923076923,-0.154692307692308,-0.159,-0.206153846153846,-0.457846153846154,-0.646915384615385,-0.428638461538462,-0.112641307692308,-0.000837964285714286
78.287,-0.173230769230769,-0.180153846153846,-0.176615384615385,-0.162076923076923,-0.129384615384616,-0.112846153846154,-0.133461538461538,-0.152307692307692,-0.156923076923077,-0.203461538461538,-0.454615384615385,-0.643346153846154,-0.424461538461539,-0.109227923076923,-0.000483464285714286
78.297,-0.172076923076923,-0.179384615384615,-0.176076923076923,-0.161153846153846,-0.127923076923077,-0.110461538461538,-0.131,-0.150076923076923,-0.154769230769231,-0.200615384615385,-0.451384615384615,-0.639553846153846,-0.420153846153846,-0.105700023076923,-0.000132132142857143
78.307,-0.171,-0.178769230769231,-0.175538461538462,-0.160230769230769,-0.126307692307692,-0.108153846153846,-0.128461538461538,-0.148076923076923,-0.152615384615384,-0.197692307692308,-0.447923076923077,-0.635661538461539,-0.415730769230769,-0.102056653846154,0.000208446428571429
78.317,-0.17,-0.178153846153846,-0.175,-0.159230769230769,-0.124769230769231,-0.105846153846154,-0.126076923076923,-0.146153846153846,-0.150384615384616,-0.194692307692308,-0.444461538461539,-0.631476923076923,-0.411184615384615,-0.0983290769230769,0.000531357142857143
78.327,-0.169,-0.177692307692308,-0.174384615384615,-0.158230769230769,-0.123076923076923,-0.103615384615385,-0.123846153846154,-0.144307692307692,-0.148076923076923,-0.191538461538461,-0.440846153846154,-0.627184615384615,-0.406507692307692,-0.0945597692307692,0.000831321428571429
78.337,-0.168153846153846,-0.177230769230769,-0.173846153846154,-0.157153846153846,-0.121384615384615,-0.101307692307692,-0.121769230769231,-0.142615384615385,-0.145615384615384,-0.188307692307692,-0.437076923076923,-0.622730769230769,-0.401715384615385,-0.0907786153846154,0.00110435714285714
78.347,-0.167384615384615,-0.176846153846154,-0.173153846153847,-0.156,-0.119615384615385,-0.099153846153846,-0.119923076923077,-0.140769230769231,-0.143076923076923,-0.185153846153846,-0.433153846153846,-0.618061538461539,-0.396792307692308,-0.0870465384615385,0.00134660714285714
78.357,-0.166615384615385,-0.176461538461538,-0.172461538461538,-0.154769230769231,-0.117846153846154,-0.0970769230769231,-0.118230769230769,-0.138923076923077,-0.140461538461538,-0.181846153846154,-0.429,-0.613338461538461,-0.391761538461538,-0.0834043846153846,0.00155560714285714
78.367,-0.166,-0.176076923076923,-0.171769230769231,-0.153384615384615,-0.116076923076923,-0.095153846153846,-0.116538461538462,-0.137076923076923,-0.137769230769231,-0.178461538461538,-0.424769230769231,-0.6084,-0.386653076923077,-0.0799103846153846,0.00173303571428571
78.377,-0.165461538461539,-0.175692307692308,-0.171,-0.152,-0.114230769230769,-0.0933076923076924,-0.115076923076923,-0.135076923076923,-0.135,-0.175076923076923,-0.420307692307692,-0.603353846153846,-0.381504615384615,-0.076589,0.00188632142857143
78.387,-0.164923076923077,-0.175307692307692,-0.170076923076923,-0.150615384615384,-0.112307692307692,-0.0916923076923077,-0.113692307692308,-0.132923076923077,-0.132230769230769,-0.171461538461539,-0.415846153846154,-0.598123076923077,-0.376396923076923,-0.0734601538461538,0.0020265
78.397,-0.164384615384615,-0.174923076923077,-0.169153846153846,-0.149,-0.110461538461538,-0.0902307692307691,-0.112307692307692,-0.130692307692308,-0.129384615384616,-0.167769230769231,-0.411153846153846,-0.592907692307692,-0.371378461538462,-0.0705263076923077,0.00216292857142857
78.407,-0.163923076923077,-0.174384615384616,-0.168153846153846,-0.147384615384615,-0.108692307692308,-0.0888461538461539,-0.110923076923077,-0.128461538461538,-0.126384615384615,-0.164,-0.406307692307692,-0.587576923076923,-0.366524615384615,-0.0677715384615385,0.00229821428571429
78.417,-0.163461538461538,-0.173769230769231,-0.167076923076923,-0.145769230769231,-0.106923076923077,-0.0876153846153846,-0.109461538461539,-0.126153846153846,-0.123384615384615,-0.16,-0.401461538461539,-0.582176923076923,-0.36188,-0.065174,0.00242864285714286
78.427,-0.163,-0.173153846153846,-0.166,-0.144,-0.105230769230769,-0.0865384615384615,-0.107923076923077,-0.123769230769231,-0.120230769230769,-0.155846153846154,-0.396538461538462,-0.576846153846154,-0.357477692307692,-0.0627086153846154,0.00255078571428571
78.437,-0.162461538461539,-0.172461538461539,-0.164692307692308,-0.142230769230769,-0.103769230769231,-0.0853846153846156,-0.106384615384615,-0.121307692307692,-0.117,-0.151615384615385,-0.391461538461538,-0.571592307692308,-0.353333076923077,-0.0603576923076923,0.00266714285714286
78.447,-0.161923076923077,-0.171615384615385,-0.163384615384615,-0.140461538461538,-0.102307692307692,-0.0843846153846155,-0.104615384615385,-0.118846153846154,-0.113692307692308,-0.147230769230769,-0.386230769230769,-0.566584615384615,-0.349453846153846,-0.0581109230769231,0.00278364285714286
78.457,-0.161307692307692,-0.170769230769231,-0.161846153846154,-0.138769230769231,-0.101076923076923,-0.0832307692307693,-0.102846153846154,-0.116384615384616,-0.110153846153846,-0.142615384615385,-0.381153846153846,-0.561715384615385,-0.345811538461538,-0.055961,0.00290510714285714
78.467,-0.160615384615385,-0.169692307692308,-0.160384615384615,-0.137076923076923,-0.0999230769230769,-0.0820000000000002,-0.101,-0.113769230769231,-0.106538461538462,-0.138,-0.376,-0.557092307692308,-0.342384615384615,-0.0539035384615385,0.00303378571428571
78.477,-0.159846153846154,-0.168538461538461,-0.158769230769231,-0.135461538461538,-0.0988461538461539,-0.0807692307692308,-0.0990000000000002,-0.111076923076923,-0.102769230769231,-0.133307692307692,-0.370846153846154,-0.552823076923077,-0.33915,-0.0519312307692308,0.00316985714285714
78.487,-0.159,-0.167230769230769,-0.157076923076923,-0.133923076923077,-0.0978461538461537,-0.0793846153846154,-0.0969999999999999,-0.108307692307692,-0.098923076923077,-0.128461538461538,-0.365846153846154,-0.548776923076923,-0.336088461538462,-0.0500353076923077,0.00331103571428571
78.497,-0.158,-0.165769230769231,-0.155384615384615,-0.132538461538461,-0.096923076923077,-0.0778461538461539,-0.0948461538461539,-0.105384615384615,-0.0949230769230771,-0.123615384615385,-0.361,-0.545046153846154,-0.333187692307692,-0.0482020769230769,0.00345239285714286
78.507,-0.156923076923077,-0.164230769230769,-0.153615384615385,-0.131230769230769,-0.0959230769230769,-0.0762307692307692,-0.0926923076923078,-0.102384615384615,-0.0907692307692307,-0.118692307692308,-0.356384615384615,-0.541561538461538,-0.33044,-0.0464223076923077,0.00358964285714286
78.517,-0.155692307692308,-0.162538461538461,-0.151923076923077,-0.129923076923077,-0.0949230769230771,-0.0745384615384614,-0.0903846153846154,-0.0991538461538463,-0.0866153846153844,-0.113846153846154,-0.352,-0.538253846153846,-0.327841538461538,-0.0446892307692308,0.00372142857142857
78.527,-0.154307692307692,-0.160769230769231,-0.150153846153846,-0.128923076923077,-0.0937692307692309,-0.0726923076923077,-0.087923076923077,-0.0958461538461537,-0.0823076923076923,-0.109076923076923,-0.347923076923077,-0.535138461538462,-0.325376153846154,-0.0430053846153846,0.00384857142857143
78.537,-0.152846153846154,-0.158846153846154,-0.148384615384615,-0.127923076923077,-0.0926153846153847,-0.0707692307692306,-0.0853846153846156,-0.0923076923076923,-0.0779230769230768,-0.104538461538462,-0.344076923076923,-0.532130769230769,-0.323041538461538,-0.04138,0.00397071428571429
78.547,-0.151153846153846,-0.156846153846154,-0.146846153846154,-0.126923076923077,-0.0912307692307692,-0.0688461538461541,-0.0826923076923076,-0.0886153846153844,-0.0734615384615386,-0.100153846153846,-0.340461538461538,-0.529315384615385,-0.320821538461538,-0.0398230769230769,0.00408857142857143
78.557,-0.149461538461539,-0.154692307692308,-0.145307692307692,-0.125923076923077,-0.0898461538461538,-0.0666923076923078,-0.079923076923077,-0.0846923076923076,-0.069076923076923,-0.0959999999999999,-0.337153846153846,-0.526569230769231,-0.318685384615385,-0.0383461538461538,0.0042075
78.567,-0.147615384615385,-0.152461538461538,-0.143846153846154,-0.125,-0.0882307692307694,-0.0645384615384614,-0.076846153846154,-0.0807692307692306,-0.0646923076923078,-0.0920769230769232,-0.334076923076923,-0.523907692307692,-0.31663,-0.0369546153846154,0.00433571428571429
78.577,-0.145615384615385,-0.150307692307692,-0.142461538461538,-0.123923076923077,-0.0865384615384615,-0.0623076923076925,-0.0736153846153844,-0.0766923076923077,-0.0603076923076925,-0.0885384615384615,-0.331153846153846,-0.5214,-0.314622307692308,-0.0356384615384615,0.00448535714285714
78.587,-0.143615384615385,-0.148,-0.141230769230769,-0.122769230769231,-0.0847692307692308,-0.0598461538461537,-0.0703076923076924,-0.0724615384615382,-0.0561538461538462,-0.0852307692307693,-0.328384615384615,-0.518938461538462,-0.312676153846154,-0.03437,0.00467142857142857
78.597,-0.141461538461538,-0.145846153846154,-0.14,-0.121461538461539,-0.0828461538461537,-0.0573076923076924,-0.0666923076923078,-0.0682307692307693,-0.0521538461538459,-0.0821538461538463,-0.325846153846154,-0.516623076923077,-0.310763076923077,-0.0330976923076923,0.00490321428571429
78.607,-0.139307692307692,-0.143692307692308,-0.138769230769231,-0.120076923076923,-0.0808461538461537,-0.0546153846153847,-0.0629999999999999,-0.0639230769230769,-0.0483076923076923,-0.0793846153846154,-0.323384615384615,-0.514415384615385,-0.308896153846154,-0.0317561538461539,0.00517428571428571
78.617,-0.137076923076923,-0.141615384615384,-0.137615384615385,-0.118538461538462,-0.0786923076923077,-0.0516923076923077,-0.059153846153846,-0.0596923076923077,-0.0446923076923077,-0.0767692307692309,-0.321153846153846,-0.512276923076923,-0.307053076923077,-0.0302761538461538,0.00546
78.627,-0.134923076923077,-0.139692307692308,-0.136461538461539,-0.116769230769231,-0.0764615384615384,-0.0485384615384616,-0.0552307692307692,-0.0555384615384614,-0.0413076923076924,-0.0743076923076923,-0.319,-0.510292307692308,-0.305213076923077,-0.0286046153846154,0.00572964285714286
78.637,-0.132769230769231,-0.137846153846154,-0.135153846153846,-0.114923076923077,-0.0741538461538463,-0.045230769230769,-0.0511538461538464,-0.0513846153846153,-0.0382307692307692,-0.072,-0.317076923076923,-0.508315384615385,-0.303330769230769,-0.0267323076923077,0.00596142857142857
78.647,-0.130692307692308,-0.136153846153846,-0.133769230769231,-0.112923076923077,-0.0716153846153847,-0.0416923076923078,-0.0470769230769229,-0.0474615384615385,-0.0353846153846153,-0.0698461538461539,-0.315153846153846,-0.506476923076923,-0.301373076923077,-0.0246884615384615,0.00614285714285714
78.657,-0.128769230769231,-0.134615384615385,-0.132230769230769,-0.110846153846154,-0.068923076923077,-0.038,-0.042846153846154,-0.0437692307692307,-0.0327692307692308,-0.0677692307692307,-0.313384615384615,-0.504684615384616,-0.299280769230769,-0.0225461538461538,0.00627321428571429
78.667,-0.127,-0.133076923076923,-0.130538461538461,-0.108692307692308,-0.066,-0.0341538461538461,-0.0386923076923077,-0.0402307692307693,-0.0303076923076923,-0.0659230769230769,-0.311615384615385,-0.502953846153846,-0.297028846153846,-0.020405,0.00635857142857143
78.677,-0.125461538461538,-0.131769230769231,-0.128692307692308,-0.106384615384615,-0.0628461538461539,-0.0301538461538461,-0.0345384615384617,-0.037,-0.0279999999999999,-0.0640769230769231,-0.310076923076923,-0.501146153846154,-0.294599230769231,-0.01837,0.00641071428571429
78.687,-0.124076923076923,-0.130461538461539,-0.126846153846154,-0.103769230769231,-0.0595384615384616,-0.0260000000000001,-0.0306153846153846,-0.0338461538461538,-0.0259999999999999,-0.0623846153846154,-0.308538461538462,-0.499246153846154,-0.292028,-0.016532,0.00644571428571429
78.697,-0.122923076923077,-0.129230769230769,-0.124769230769231,-0.101153846153846,-0.0559999999999998,-0.0217692307692309,-0.0266153846153846,-0.0311538461538461,-0.0239230769230769,-0.0608461538461539,-0.307076923076923,-0.497261538461539,-0.289367230769231,-0.0149504615384615,0.00648321428571429
78.707,-0.122076923076923,-0.128,-0.122538461538462,-0.0983846153846154,-0.0521538461538462,-0.0174615384615383,-0.023,-0.0284615384615385,-0.022076923076923,-0.0594615384615384,-0.305615384615385,-0.495053846153846,-0.286697307692308,-0.0136465384615385,0.00654178571428571
78.717,-0.121461538461539,-0.126769230769231,-0.120307692307692,-0.0953076923076921,-0.0482307692307693,-0.0131538461538462,-0.0193846153846153,-0.0261538461538461,-0.0203076923076924,-0.058076923076923,-0.304230769230769,-0.492653846153846,-0.284097461538462,-0.0126040769230769,0.00662928571428571
78.727,-0.121076923076923,-0.125538461538462,-0.117923076923077,-0.092076923076923,-0.0439999999999999,-0.00892307692307703,-0.016076923076923,-0.0239230769230769,-0.0186153846153845,-0.0569230769230769,-0.302830769230769,-0.489961538461539,-0.281635461538462,-0.0117783846153846,0.00673857142857143
78.737,-0.121,-0.124307692307692,-0.115384615384615,-0.0886153846153846,-0.0397692307692307,-0.00461538461538465,-0.0129999999999999,-0.0218461538461539,-0.017076923076923,-0.0558461538461539,-0.301361538461538,-0.487092307692308,-0.279348307692308,-0.0111063076923077,0.00685035714285714
78.747,-0.121076923076923,-0.122923076923077,-0.112846153846154,-0.084923076923077,-0.0353846153846153,-0.000461538461538479,-0.0102307692307693,-0.0197692307692307,-0.0157692307692308,-0.0547692307692308,-0.299823076923077,-0.484038461538462,-0.277259230769231,-0.0105338461538462,0.00694678571428571
78.757,-0.121307692307692,-0.121615384615385,-0.110230769230769,-0.080923076923077,-0.0308461538461538,0.00346153846153846,-0.00753846153846146,-0.017923076923077,-0.0144615384615385,-0.0537692307692308,-0.298253846153846,-0.480892307692308,-0.275319615384615,-0.0100265384615385,0.00701428571428571
78.767,-0.121692307692308,-0.120153846153846,-0.107538461538462,-0.0768461538461539,-0.0262307692307692,0.00730769230769222,-0.005076923076923,-0.0162307692307693,-0.0132307692307693,-0.0529230769230768,-0.296484615384615,-0.477715384615385,-0.273476692307692,-0.00957946153846154,0.0070475
78.777,-0.122076923076923,-0.118769230769231,-0.104615384615385,-0.0725384615384615,-0.0216923076923077,0.0109230769230769,-0.00276923076923074,-0.0146153846153846,-0.0121538461538461,-0.052,-0.294646153846154,-0.474584615384615,-0.271667615384615,-0.00920161538461538,0.00704642857142857
78.787,-0.122538461538462,-0.117307692307692,-0.101615384615385,-0.0680769230769231,-0.0171538461538462,0.0143076923076923,-0.000615384615384548,-0.0130769230769231,-0.0112307692307693,-0.051,-0.292730769230769,-0.471569230769231,-0.269830307692308,-0.00890738461538462,0.0070175
78.797,-0.123,-0.115846153846154,-0.0984615384615385,-0.0633846153846154,-0.0127692307692308,0.0175384615384615,0.00138461538461544,-0.0116923076923078,-0.0103076923076923,-0.05,-0.290738461538461,-0.468692307692308,-0.267957769230769,-0.00870838461538461,0.00697357142857143
78.807,-0.123230769230769,-0.114384615384615,-0.0951538461538462,-0.0587692307692307,-0.00838461538461538,0.0204615384615385,0.00330769230769225,-0.0103846153846154,-0.00938461538461538,-0.049,-0.2887,-0.465969230769231,-0.266036692307692,-0.008601,0.00692821428571429
78.817,-0.123461538461538,-0.112846153846154,-0.0916153846153847,-0.054076923076923,-0.00430769230769238,0.0232307692307692,0.00515384615384617,-0.00923076923076917,-0.00853846153846159,-0.0478461538461538,-0.286723076923077,-0.463353846153846,-0.264122153846154,-0.008564,0.00689
78.827,-0.123461538461538,-0.111230769230769,-0.088076923076923,-0.0493846153846153,-0.000307692307692274,0.0258461538461537,0.00684615384615388,-0.00815384615384614,-0.0077692307692307,-0.0465384615384616,-0.284815384615385,-0.460830769230769,-0.262260230769231,-0.00855976923076923,0.00685928571428571
78.837,-0.123230769230769,-0.109538461538462,-0.0842307692307693,-0.0448461538461539,0.00338461538461542,0.0283076923076923,0.00853846153846145,-0.00723076923076919,-0.00684615384615388,-0.0453076923076922,-0.283007692307692,-0.458346153846154,-0.260510076923077,-0.00854453846153846,0.0068325
