Time,Roof,F15,F14,F13,F12,F11,F10,F9,F8,F7,F6,F5,F4,F3,F2
60.846,0.00424846153846154,0.00266153846153847,0.00116846153846153,0.00111692307692308,0.00215769230769231,0.00364153846153847,0.00505615384615385,0.00569461538461538,0.00638461538461538,0.00501153846153846,0.00319076923076923,0.00509430769230769,0.00521253846153846,0.0020773,0.000110932142857143
60.856,0.00493923076923077,0.00298923076923077,0.00122,0.00139230769230769,0.00234615384615384,0.00394,0.00521307692307692,0.00573846153846154,0.00623076923076923,0.00431076923076923,0.00347769230769231,0.00568638461538462,0.00495946153846154,0.00190983076923077,0.000148435714285714
60.866,0.00552923076923077,0.00330923076923077,0.00131846153846154,0.00168153846153846,0.00256615384615384,0.00423153846153847,0.00533230769230769,0.00580923076923077,0.00593769230769231,0.00367769230769231,0.00394615384615384,0.006089,0.00460369230769231,0.00188756153846154,0.000172025
60.876,0.00601461538461538,0.00362153846153846,0.00147615384615385,0.00197230769230769,0.00282615384615385,0.00450384615384615,0.00542461538461539,0.00588769230769231,0.00549923076923077,0.00319923076923077,0.00452153846153846,0.00626461538461538,0.004226,0.00198525384615385,0.000181560714285714
60.886,0.00639615384615385,0.00392461538461538,0.00169923076923077,0.00226076923076922,0.00312615384615385,0.00474769230769231,0.00550307692307693,0.00594230769230769,0.00493692307692308,0.00294076923076923,0.00511307692307692,0.00621230769230769,0.00389946153846154,0.00215656923076923,0.000180414285714286
60.896,0.00667846153846154,0.00421846153846154,0.00199076923076923,0.00254384615384615,0.00346615384615385,0.00495692307692308,0.00557846153846154,0.00593384615384616,0.00430230769230769,0.00293153846153846,0.00563153846153846,0.00596323076923077,0.00367638461538462,0.00234850769230769,0.000174085714285714
60.906,0.00686846153846154,0.00450307692307693,0.00234769230769231,0.00282692307692307,0.00383538461538462,0.00513307692307692,0.00565769230769231,0.00582384615384615,0.00366923076923077,0.00315846153846154,0.00600230769230769,0.00557615384615385,0.00357861538461538,0.00251632307692308,0.000169492857142857
60.916,0.00697615384615384,0.00478,0.00276230769230769,0.00312,0.00421846153846154,0.00528307692307692,0.00573692307692308,0.00558692307692308,0.00311692307692308,0.00357615384615384,0.00617538461538461,0.005123,0.00359653846153846,0.00263385384615385,0.000173782142857143
60.926,0.00701153846153846,0.00505076923076923,0.00322307692307693,0.00343461538461538,0.0046,0.00541846153846154,0.00580076923076923,0.00521769230769231,0.00272153846153846,0.00410538461538462,0.00613538461538462,0.00467746153846154,0.00369607692307692,0.0026978,0.000191878571428571
60.936,0.00699076923076924,0.00531615384615385,0.00371769230769231,0.00378230769230769,0.0049623076923077,0.00555153846153846,0.00582769230769231,0.00473384615384616,0.00253692307692308,0.00465538461538461,0.00590153846153846,0.00429769230769231,0.00383030769230769,0.00272562307692308,0.000224032142857143
60.946,0.00692769230769231,0.00557923076923077,0.0042323076923077,0.00417076923076923,0.00529461538461539,0.00569076923076923,0.00579,0.00417769230769231,0.00259,0.00513307692307692,0.00552,0.00402161538461538,0.00395315384615385,0.00274754615384615,0.000265710714285714
60.956,0.00683692307692307,0.00584153846153846,0.00475461538461539,0.00460538461538461,0.00558846153846154,0.00584076923076923,0.00566230769230769,0.00361230769230769,0.00286538461538462,0.00546846153846154,0.00505384615384615,0.00385892307692308,0.00403169230769231,0.00279526153846154,0.000309771428571429
60.966,0.00673615384615385,0.00610307692307692,0.00527461538461539,0.00508307692307693,0.00584769230769231,0.00599384615384615,0.00542692307692308,0.00311076923076923,0.00331692307692308,0.00561461538461539,0.00457384615384615,0.00379461538461539,0.00405430769230769,0.00289082307692308,0.000348689285714286
60.976,0.00664076923076923,0.00636384615384615,0.00578692307692308,0.00559769230769231,0.00607615384615385,0.00613538461538462,0.00508461538461538,0.00274153846153846,0.00386769230769231,0.00556153846153846,0.00414307692307692,0.00379692307692308,0.00403007692307692,0.00303984615384615,0.00037575
60.986,0.00656538461538462,0.00662384615384615,0.00628461538461538,0.00613615384615385,0.00628692307692308,0.00624230769230769,0.00465307692307692,0.00255846153846154,0.00442923076923077,0.00533307692307692,0.00380384615384615,0.00382692307692308,0.00398676923076923,0.003229,0.000385892857142857
60.996,0.00652307692307692,0.00688230769230769,0.00676769230769231,0.00668307692307692,0.00649307692307692,0.00628538461538462,0.00417076923076923,0.00258769230769231,0.00491307692307692,0.00498,0.00357769230769231,0.00385076923076923,0.00395761538461538,0.00342930769230769,0.000376785714285714
61.006,0.00652538461538462,0.00713923076923076,0.00723307692307693,0.00722384615384615,0.00670384615384615,0.00624,0.00369076923076923,0.00282615384615385,0.00524769230769231,0.00456461538461538,0.00346076923076923,0.00384923076923077,0.00397169230769231,0.00360321538461538,0.000349507142857143
61.016,0.00658153846153846,0.00739538461538462,0.00768076923076923,0.00774307692307692,0.00692307692307693,0.00609,0.00327461538461538,0.00323307692307692,0.00539230769230769,0.00415384615384615,0.00343076923076923,0.00381846153846154,0.00404338461538461,0.00371350769230769,0.000308585714285714
61.026,0.00669615384615384,0.00765153846153846,0.00810923076923077,0.00822923076923077,0.00714692307692308,0.00583153846153847,0.00298076923076923,0.00374769230769231,0.00533615384615385,0.00380230769230769,0.00345538461538461,0.00377153846153846,0.00416830769230769,0.00373194615384615,0.000260596428571429
61.036,0.00687153846153846,0.00791,0.00851769230769231,0.00867307692307692,0.00736153846153846,0.00548230769230769,0.00285461538461539,0.00428923076923077,0.00510615384615385,0.00354230769230769,0.0035,0.00373230769230769,0.00432376923076923,0.00364607692307692,0.000212571428571429
61.046,0.00710461538461538,0.00817538461538462,0.00890230769230769,0.00907076923076923,0.00754538461538462,0.00507538461538461,0.00292153846153846,0.00477615384615384,0.00475230769230769,0.00338692307692308,0.00353846153846154,0.00372769230769231,0.00447030769230769,0.00346113076923077,0.000171117857142857
61.056,0.0074,0.00845,0.00926153846153847,0.0094176923076923,0.00767461538461539,0.00466307692307692,0.00317615384615385,0.00514153846153846,0.00434153846153846,0.00332384615384615,0.00355692307692308,0.00377615384615385,0.00456661538461539,0.00319867692307692,0.000141828571428571
61.066,0.0077423076923077,0.00873769230769231,0.00959153846153846,0.00971076923076923,0.00772692307692308,0.00430384615384615,0.00358923076923077,0.00533923076923077,0.00394076923076923,0.00332692307692308,0.00355846153846154,0.00388153846153846,0.004576,0.00289157692307692,0.000127910714285714
61.076,0.00813538461538462,0.00904230769230769,0.00989153846153846,0.00994384615384615,0.00768769230769231,0.0040576923076923,0.00410615384615385,0.00535538461538461,0.00360461538461539,0.00336384615384615,0.00355538461538462,0.00403253846153846,0.00447638461538462,0.00257744615384615,0.000128828571428571
61.086,0.00855461538461538,0.00936692307692308,0.0101584615384615,0.0101107692307692,0.00755307692307693,0.00397384615384615,0.00465769230769231,0.00520692307692308,0.00337,0.00340384615384615,0.00356846153846154,0.00419946153846154,0.00426684615384615,0.00229116153846154,0.000140460714285714
61.096,0.00899538461538462,0.00971076923076923,0.0103907692307692,0.0102023076923077,0.00733692307692308,0.00408384615384616,0.00517076923076923,0.00493461538461538,0.00324846153846154,0.00342692307692308,0.00361769230769231,0.00434376923076923,0.00396615384615385,0.00205793076923077,0.000156353571428571
61.106,0.00945384615384615,0.0100753846153846,0.0105884615384615,0.0102084615384615,0.00706538461538462,0.00439076923076923,0.00558538461538462,0.00459769230769231,0.00322769230769231,0.00342846153846154,0.00371153846153846,0.00442723076923077,0.00360930769230769,0.00188918461538462,0.000169128571428571
61.116,0.0099123076923077,0.0104569230769231,0.0107484615384615,0.0101207692307692,0.00678076923076923,0.00487076923076923,0.00585692307692308,0.00425923076923077,0.00328076923076923,0.00341846153846154,0.00384615384615385,0.00441853846153846,0.00323961538461538,0.00178116923076923,0.0001721
61.126,0.0103538461538462,0.0108523076923077,0.0108707692307692,0.00993307692307692,0.00652846153846154,0.00547692307692308,0.00596923076923077,0.00397230769230769,0.00337230769230769,0.00341692307692308,0.00400384615384615,0.004303,0.00289869230769231,0.00171696923076923,0.000160978571428571
61.136,0.0107830769230769,0.0112546153846154,0.0109484615384615,0.00965,0.00635769230769231,0.00613846153846154,0.00593307692307693,0.00377769230769231,0.00346923076923077,0.00344538461538461,0.00415769230769231,0.00408315384615385,0.00261776923076923,0.00167086153846154,0.000134528571428571
61.146,0.0111830769230769,0.0116561538461539,0.0109769230769231,0.00928538461538461,0.0063023076923077,0.00678230769230769,0.00578384615384615,0.00369076923076923,0.00355,0.00352076923076923,0.00427384615384615,0.00378184615384615,0.00241161538461538,0.00161418461538462,9.395e-05
61.156,0.0115546153846154,0.0120469230769231,0.0109507692307692,0.00886,0.00638846153846154,0.00733230769230769,0.00557384615384615,0.00370692307692308,0.00360615384615385,0.00365153846153846,0.00432046153846154,0.00343523076923077,0.00227615384615385,0.00152105384615385,4.2225e-05
61.166,0.0118761538461538,0.0124138461538462,0.0108623076923077,0.00841076923076923,0.00661384615384615,0.00773461538461538,0.00535615384615385,0.00380615384615384,0.00364615384615385,0.00382846153846154,0.00427676923076923,0.003085,0.00219038461538462,0.00137246923076923,-1.6075e-05
61.176,0.01216,0.0127453846153846,0.0107069230769231,0.00797692307692307,0.00695846153846154,0.00795307692307692,0.0051823076923077,0.00395923076923077,0.00368692307692308,0.00403,0.00413753846153846,0.00276892307692308,0.00212192307692308,0.00115903846153846,-7.52321428571429e-05
61.186,0.0123915384615385,0.0130238461538462,0.0104861538461538,0.00760230769230769,0.00738,0.00798230769230769,0.00508923076923077,0.00413384615384616,0.00375307692307692,0.00422307692307692,0.00391346153846154,0.00251353846153846,0.00203433846153846,0.000881407692307692,-0.000128775
61.196,0.0125684615384615,0.0132353846153846,0.0102030769230769,0.00732615384615385,0.00782384615384616,0.00784461538461538,0.00509076923076923,0.00430769230769231,0.00386384615384615,0.00437153846153846,0.00363146153846154,0.00232876923076923,0.00189473846153846,0.000550376923076923,-0.000168910714285714
61.206,0.0126892307692308,0.0133615384615385,0.00987153846153846,0.00718076923076923,0.0082276923076923,0.00758384615384615,0.00518076923076923,0.00447076923076923,0.00402769230769231,0.00444630769230769,0.00332623076923077,0.00220661538461538,0.00168016153846154,0.000186146153846154,-0.000186107142857143
61.216,0.0127538461538462,0.0133876923076923,0.00951076923076923,0.00718153846153846,0.00853692307692308,0.00725538461538462,0.00533846153846154,0.00462230769230769,0.00424230769230769,0.004428,0.003034,0.00212407692307692,0.00138127692307692,-0.000181630769230769,-0.000171228571428571
61.226,0.0127476923076923,0.0133007692307692,0.00914692307692308,0.00732538461538462,0.00870846153846153,0.00692,0.00552923076923077,0.00477538461538462,0.00448923076923077,0.00431492307692308,0.00278523076923077,0.00204833846153846,0.00100427692307692,-0.0005147,-0.000119817857142857
61.236,0.0126807692307692,0.0130915384615385,0.00881,0.00759384615384616,0.00871846153846154,0.00662846153846154,0.00571923076923077,0.00494538461538461,0.00473846153846154,0.00412323076923077,0.00259792307692308,0.00194424615384615,0.000570061538461538,-0.000769261538461538,-3.57357142857143e-05
61.246,0.0125307692307692,0.0127576923076923,0.00853,0.00794846153846154,0.00857,0.00641692307692308,0.00588,0.00514615384615385,0.00495776923076923,0.00388192307692308,0.00247392307692308,0.00178181538461538,0.000112307692307692,-0.000902969230769231,6.77857142857143e-05
61.256,0.0122984615384615,0.0123046153846154,0.00833230769230769,0.00834076923076923,0.00828692307692308,0.0063,0.00599692307692308,0.00538076923076923,0.00511723076923077,0.00362923076923077,0.0023999,0.00154194615384615,-0.000325907692307692,-0.000884784615384615,0.000170035714285714
61.266,0.0119776923076923,0.0117430769230769,0.00823538461538461,0.00871769230769231,0.00791153846153847,0.00627230769230769,0.00606846153846154,0.00564307692307692,0.00519630769230769,0.00340253846153846,0.00235006153846154,0.00122078461538462,-0.000697038461538462,-0.000705746153846154,0.000247507142857143
61.276,0.0115607692307692,0.0110946153846154,0.00824538461538462,0.00902769230769231,0.00749846153846154,0.00631153846153846,0.00610769230769231,0.00591307692307692,0.00518938461538462,0.00323138461538462,0.00229224615384615,0.000830861538461538,-0.000954761538461538,-0.000386961538461538,0.000280785714285714
61.286,0.0110353846153846,0.0103853846153846,0.00835692307692307,0.00922923076923077,0.00710307692307692,0.00638692307692308,0.00613461538461538,0.00616153846153846,0.00510523076923077,0.00313130769230769,0.00219507692307692,0.000400730769230769,-0.0010621,1.92384615384615e-05,0.000261667857142857
61.296,0.0104,0.00964923076923077,0.00854692307692308,0.00929615384615384,0.00677230769230769,0.00646769230769231,0.00617153846153846,0.00635615384615384,0.00496676923076923,0.00310069230769231,0.00203440769230769,-2.85692307692308e-05,-0.000999069230769231,0.000437430769230769,0.000197085714285714
61.306,0.00965384615384616,0.00891923076923077,0.00878076923076923,0.00922307692307692,0.00654076923076923,0.00652615384615384,0.00623615384615385,0.00646769230769231,0.00480353846153846,0.00312146153846154,0.00179891538461538,-0.000408646153846154,-0.000769423076923077,0.000785830769230769,0.000107435714285714
61.316,0.00880076923076923,0.0082276923076923,0.00901769230769231,0.00902076923076923,0.00642230769230769,0.00655153846153846,0.00633307692307692,0.00647769230769231,0.00464515384615385,0.00316284615384615,0.00149327692307692,-0.000690561538461539,-0.000404253846153846,0.000997823846153846,1.97960714285714e-05
61.326,0.00785076923076923,0.00760384615384615,0.00921,0.00871923076923077,0.00641153846153846,0.00654384615384616,0.00645307692307692,0.00638307692307692,0.00451669230769231,0.00318792307692308,0.00113845384615385,-0.000832838461538461,4.08461538461537e-05,0.00104028461538462,-4.17035714285714e-05
61.336,0.00682076923076923,0.00706692307692308,0.00931307692307692,0.00835615384615385,0.00648923076923077,0.00651538461538462,0.00657692307692308,0.00619461538461539,0.00442930769230769,0.00316153846153846,0.000769369230769231,-0.000809446153846154,0.000494076923076923,0.000923476923076923,-6.45785714285714e-05
61.346,0.00573230769230769,0.00662461538461539,0.00929076923076923,0.00797615384615384,0.00662307692307692,0.00648615384615385,0.00667538461538462,0.00594230769230769,0.00437769230769231,0.00305692307692308,0.000430307692307692,-0.000616,0.000882023076923077,0.000696407692307692,-5.12714285714286e-05
61.356,0.00461692307692308,0.00627230769230769,0.00911923076923077,0.00761692307692308,0.00677923076923077,0.00647769230769231,0.00671846153846154,0.00565846153846154,0.00434653846153846,0.002862,0.000168153846153846,-0.000273384615384615,0.00114534615384615,0.000431463076923077,-1.54114285714286e-05
61.366,0.00350769230769231,0.00599461538461539,0.00879,0.00731,0.00692461538461539,0.00650615384615385,0.00668307692307692,0.00538,0.00430623076923077,0.00258230769230769,2.44615384615384e-05,0.000174076923076923,0.00125286923076923,0.000201604615384615,2.57085714285714e-05
61.376,0.00243923076923077,0.00576461538461539,0.00831153846153846,0.00707153846153846,0.00703769230769231,0.00657692307692307,0.00655769230769231,0.00513307692307692,0.00422661538461538,0.00224053846153846,2.83846153846152e-05,0.000664692307692308,0.00120873076923077,6.01307692307692e-05,5.79214285714286e-05
61.386,0.00145,0.0055476923076923,0.00771,0.00690307692307692,0.00710461538461538,0.00668307692307692,0.00634538461538461,0.00493538461538461,0.00407823076923077,0.00187407692307692,0.000189615384615385,0.001131,0.00105046923076923,2.84846153846154e-05,7.41285714285714e-05
61.396,0.000570000000000002,0.0053076923076923,0.00702,0.00679230769230769,0.00712769230769231,0.00680384615384616,0.00606692307692307,0.00478461538461539,0.00384307692307692,0.00152838461538462,0.000496,0.00151184615384615,0.000838946153846154,9.53384615384616e-05,7.51178571428571e-05
61.406,-0.000170769230769231,0.00500692307692308,0.00628692307692307,0.00671769230769231,0.00711230769230769,0.00691230769230769,0.00575307692307692,0.00466461538461539,0.00351823076923077,0.00124992307692308,0.000912923076923077,0.00176569230769231,0.000641930769230769,0.000225923076923077,6.71392857142857e-05
61.416,-0.000753846153846148,0.00461692307692307,0.00555384615384616,0.00665,0.00707384615384615,0.00697769230769231,0.00544,0.00454692307692308,0.00311615384615385,0.00107830769230769,0.00138823076923077,0.001878,0.000517292307692308,0.000376738461538462,5.70928571428571e-05
61.426,-0.00117076923076923,0.00411846153846154,0.00486153846153846,0.0065623076923077,0.00702307692307692,0.00697307692307692,0.00516230769230769,0.00439769230769231,0.00266753846153846,0.00103838461538462,0.00186069230769231,0.00186376923076923,0.000499415384615385,0.000509961538461538,4.79678571428571e-05
61.436,-0.00142,0.00350538461538462,0.00423923076923077,0.00643153846153846,0.00696615384615384,0.00688307692307692,0.00494076923076923,0.00418923076923077,0.00221230769230769,0.00113607692307692,0.00227,0.00176269230769231,0.000593369230769231,0.000602130769230769,3.76607142857143e-05
61.446,-0.00151538461538462,0.00278769230769231,0.00370307692307692,0.00624384615384615,0.00690307692307693,0.00670461538461538,0.00478384615384615,0.00389923076923077,0.00179776923076923,0.00135630769230769,0.00256815384615385,0.00162861538461538,0.000776769230769231,0.000645709230769231,2.16707142857143e-05
61.456,-0.00147692307692308,0.00198692307692307,0.00325615384615385,0.00599615384615385,0.00682153846153846,0.00644923076923077,0.00467923076923077,0.00352923076923077,0.00146576923076923,0.00166453846153846,0.00272769230769231,0.00151638461538462,0.00100877692307692,0.000644890307692308,-2.66692857142857e-06
61.466,-0.00133461538461538,0.00113769230769231,0.0028876923076923,0.00569307692307692,0.00670692307692308,0.00613846153846154,0.00460076923076923,0.00309307692307692,0.00125076923076923,0.00201269230769231,0.00274684615384615,0.00146853846153846,0.00124219230769231,0.000609575384615385,-3.31421428571429e-05
61.476,-0.00112230769230769,0.000283076923076924,0.00258,0.00534692307692307,0.00653846153846154,0.00579923076923077,0.00451153846153846,0.00262230769230769,0.00117230769230769,0.00234715384615385,0.00264861538461539,0.00150630769230769,0.00143525384615385,0.000550738461538461,-6.23178571428571e-05
61.486,-0.000876153846153847,-0.000530769230769228,0.00230615384615384,0.00497230769230769,0.00629923076923077,0.00545692307692308,0.00437307692307692,0.00216384615384615,0.00122846153846154,0.00261761538461538,0.00247492307692308,0.00162669230769231,0.00155976923076923,0.000478961538461538,-8.0125e-05
61.496,-0.000632307692307693,-0.00125923076923077,0.00204153846153846,0.00458307692307692,0.00597692307692308,0.00513153846153846,0.00415307692307692,0.00176384615384615,0.00140076923076923,0.00278730769230769,0.00227715384615385,0.00180438461538462,0.00160506153846154,0.000405653846153846,-7.80107142857143e-05
61.506,-0.000421538461538465,-0.00186307692307692,0.00176076923076923,0.00419076923076923,0.00556923076923077,0.00482846153846154,0.00383538461538461,0.00146538461538462,0.00165384615384615,0.00283761538461538,0.00210492307692308,0.00200007692307692,0.00157702307692308,0.0003448,-5.24178571428571e-05
61.516,-0.000269230769230769,-0.00231307692307692,0.00145,0.00379769230769231,0.00508384615384615,0.00453846153846154,0.00342153846153846,0.00129923076923077,0.00194538461538461,0.00277161538461539,0.00199507692307692,0.00217038461538462,0.00149423846153846,0.000313416923076923,-6.48285714285714e-06
61.526,-0.000190769230769229,-0.00259461538461538,0.00110230769230769,0.00340076923076923,0.00453846153846154,0.00424230769230769,0.00293384615384615,0.00127461538461538,0.00222846153846154,0.00261415384615385,0.00196530769230769,0.00227853846153846,0.00138233076923077,0.000329284615384615,5.08928571428571e-05
61.536,-0.000194615384615383,-0.00270307692307692,0.00071846153846154,0.00299307692307692,0.00395384615384615,0.00391076923076923,0.00241153846153846,0.00138384615384615,0.00246,0.00240523076923077,0.00201123076923077,0.00230169230769231,0.00126893076923077,0.000406692307692308,0.000108960714285714
61.546,-0.000279230769230767,-0.00265230769230769,0.00031076923076923,0.00256307692307692,0.00335307692307692,0.00351692307692308,0.00190307692307692,0.00159692307692308,0.00261307692307692,0.00218853846153846,0.00210915384615385,0.00223492307692308,0.00117953846153846,0.000552053846153846,0.000159832142857143
61.556,-0.000435384615384615,-0.00246384615384615,-0.000103846153846155,0.00209923076923077,0.00275615384615385,0.00303846153846154,0.00145769230769231,0.00186692307692308,0.00267384615384615,0.00200969230769231,0.00222307692307692,0.00209146153846154,0.00113415384615385,0.000761684615384615,0.000200682142857143
61.566,-0.000646923076923077,-0.00217,-0.000506153846153848,0.00159384615384616,0.00217461538461538,0.00246615384615385,0.00111615384615385,0.00214538461538462,0.00264615384615384,0.00189876923076923,0.00231338461538462,0.001898,0.00114630769230769,0.00102301538461538,0.000232742857142857
61.576,-0.000891538461538463,-0.00181153846153846,-0.000873846153846155,0.00104538461538461,0.00160846153846154,0.00181,0.000900769230769231,0.00238153846153846,0.00254769230769231,0.00187207692307692,0.00234684615384615,0.00168884615384615,0.00122238461538462,0.00131753846153846,0.000258928571428571
61.586,-0.00114923076923077,-0.00142538461538462,-0.00119076923076923,0.000455384615384616,0.00105076923076923,0.00109692307692308,0.000813846153846152,0.00253461538461539,0.00240846153846154,0.00192407692307692,0.00230384615384615,0.00149884615384615,0.00136207692307692,0.00162525384615385,0.000281667857142857
61.596,-0.00139461538461538,-0.00105230769230769,-0.00144538461538462,-0.000163846153846155,0.000484615384615385,0.000369230769230769,0.000833076923076924,0.00258153846153846,0.00225923076923077,0.00203338461538461,0.00218207692307692,0.00135761538461539,0.00155976923076923,0.00192805384615385,0.000301725
61.606,-0.00160769230769231,-0.000725384615384617,-0.00163153846153846,-0.000798461538461538,-0.000106153846153848,-0.000326923076923077,0.000921538461538463,0.00251538461538462,0.00213076923076923,0.00216384615384616,0.00199730769230769,0.00128538461538462,0.00180584615384615,0.00221151538461538,0.000318546428571429
61.616,-0.00177076923076923,-0.000471538461538461,-0.00175307692307692,-0.00142923076923077,-0.000736923076923077,-0.000942307692307691,0.00102615384615385,0.00235,0.00204076923076923,0.00227923076923077,0.00177792307692308,0.00129146153846154,0.00208830769230769,0.00246588461538462,0.000331910714285714
61.626,-0.00187353846153846,-0.000307692307692308,-0.00182,-0.00204,-0.00141230769230769,-0.00144,0.00109538461538462,0.00211076923076923,0.00199769230769231,0.00234307692307692,0.00156076923076923,0.00137538461538461,0.00239369230769231,0.00268633846153846,0.000343557142857143
61.636,-0.00191,-0.000241538461538461,-0.00184692307692308,-0.00261615384615385,-0.00212538461538461,-0.0018,0.00108538461538461,0.00183153846153846,0.00199230769230769,0.00233230769230769,0.00138307692307692,0.00152892307692308,0.00270830769230769,0.00287339230769231,0.000356853571428571
61.646,-0.001879,-0.000273461538461539,-0.00185353846153846,-0.00314692307692308,-0.00285692307692308,-0.00202307692307692,0.000964615384615384,0.00154769230769231,0.00200769230769231,0.00223923076923077,0.00127230769230769,0.00174069230769231,0.00301930769230769,0.00303292307692308,0.000374357142857143
61.656,-0.00178746153846154,-0.000394461538461539,-0.00186123076923077,-0.00362638461538461,-0.00357461538461539,-0.00213230769230769,0.000726923076923076,0.00128538461538462,0.00201615384615385,0.00207230769230769,0.00124692307692308,0.00199692307692308,0.00331561538461538,0.00317553846153846,0.000395535714285714
61.666,-0.00164523076923077,-0.000590230769230769,-0.00189207692307692,-0.00405261538461539,-0.00423769230769231,-0.00217,0.000383846153846153,0.00106153846153846,0.00199076923076923,0.00185307692307692,0.00131307692307692,0.00228307692307692,0.00358961538461539,0.00331346153846154,0.000416428571428571
61.676,-0.00146638461538462,-0.000842461538461539,-0.00196623076923077,-0.00442584615384616,-0.00480615384615384,-0.00218461538461539,-3.69230769230776e-05,0.000877692307692308,0.00190846153846154,0.00161307692307692,0.00146153846153846,0.00259,0.00383738461538461,0.00345623076923077,0.000431535714285714
61.686,-0.00126706923076923,-0.00113138461538462,-0.00210030769230769,-0.00474830769230769,-0.00524307692307692,-0.00223076923076923,-0.000491538461538462,0.000722307692307693,0.00175230769230769,0.00138846153846154,0.00167538461538462,0.00290692307692308,0.00406123076923077,0.00360676923076923,0.000436285714285714
61.696,-0.00106440769230769,-0.00143782307692308,-0.00230607692307692,-0.00502061538461538,-0.00552692307692308,-0.00234615384615385,-0.000941538461538462,0.000574615384615385,0.00152230769230769,0.00120769230769231,0.00193307692307692,0.00322538461538461,0.00426730769230769,0.00375961538461538,0.000428928571428571
61.706,-0.000875076923076923,-0.00174553846153846,-0.00258892307692308,-0.00524223076923077,-0.00564846153846154,-0.00255923076923077,-0.00134923076923077,0.000409230769230771,0.00122538461538462,0.00109461538461538,0.00221230769230769,0.00353769230769231,0.00446469230769231,0.00390153846153846,0.000411035714285714
61.716,-0.000714230769230769,-0.00204240769230769,-0.00294720769230769,-0.00541030769230769,-0.00562076923076923,-0.00287230769230769,-0.00169076923076923,0.00020153846153846,0.000883076923076924,0.00105769230769231,0.00249384615384615,0.00383846153846154,0.00466015384615385,0.00401592307692308,0.000386464285714286
61.726,-0.000595230769230769,-0.00232115384615385,-0.00337184615384615,-0.005522,-0.00547053846153846,-0.00326538461538461,-0.00196384615384616,-6.38461538461536e-05,0.000520769230769231,0.00109538461538462,0.00276461538461538,0.00412153846153846,0.00485830769230769,0.00408746153846154,0.000360178571428571
61.736,-0.000527923076923076,-0.00258030769230769,-0.00384646153846154,-0.00557484615384615,-0.00523861538461538,-0.00370153846153846,-0.00217846153846154,-0.000394615384615384,0.00016923076923077,0.00119384615384615,0.00301538461538461,0.00438538461538462,0.00505607692307692,0.00410712307692308,0.000336728571428571
61.746,-0.000519846153846154,-0.00282276923076923,-0.00434830769230769,-0.00556923076923077,-0.00497046153846154,-0.00413384615384615,-0.00235923076923077,-0.000783076923076925,-0.000146923076923077,0.00133307692307692,0.00324461538461538,0.00462692307692308,0.00524438461538461,0.00407558461538461,0.000318228571428571
61.756,-0.000575153846153846,-0.00305569230769231,-0.00484984615384615,-0.00550992307692308,-0.00471246153846154,-0.00451,-0.00253692307692308,-0.00121538461538462,-0.000406923076923074,0.00149230769230769,0.00345230769230769,0.00484538461538461,0.00540823076923077,0.00400182307692308,0.000302832142857143
61.766,-0.000696153846153846,-0.00328807692307692,-0.00532123846153846,-0.00540737692307692,-0.00449946153846154,-0.00479,-0.00274307692307692,-0.00166461538461538,-0.000600000000000002,0.00165,0.00364076923076923,0.00503923076923077,0.00553169230769231,0.00389993076923077,0.000284960714285714
61.776,-0.000881538461538462,-0.00352969230769231,-0.00573262307692308,-0.00527706923076923,-0.00435676923076923,-0.00494615384615385,-0.00299692307692308,-0.00210615384615385,-0.000722307692307693,0.00178769230769231,0.00381307692307692,0.00520692307692308,0.0056,0.00378237692307692,0.000258896428571429
61.786,-0.00113,-0.00378830769230769,-0.00605790153846154,-0.00513856,-0.00429138461538461,-0.00497307692307692,-0.00330769230769231,-0.00251307692307692,-0.00078076923076923,0.00189846153846154,0.00396923076923077,0.00534384615384615,0.00560346153846154,0.00365517692307692,0.000223489285714286
61.796,-0.00143769230769231,-0.00406992307692308,-0.00627688461538462,-0.00501280769230769,-0.00429730769230769,-0.00488538461538462,-0.00366615384615385,-0.00286230769230769,-0.00078769230769231,0.00197769230769231,0.00410692307692308,0.00544307692307692,0.00554061538461538,0.00351657692307692,0.000184160714285714
61.806,-0.00180153846153846,-0.00437330769230769,-0.00637846153846154,-0.00491884615384615,-0.00435553846153846,-0.00471692307692308,-0.00404692307692308,-0.00314230769230769,-0.000759230769230768,0.00202923076923077,0.00422384615384615,0.00549769230769231,0.00541369230769231,0.00336007692307692,0.000151107142857143
61.816,-0.00221692307692308,-0.00469461538461538,-0.00636169230769231,-0.00487053846153846,-0.00444092307692308,-0.00451223076923077,-0.00441615384615385,-0.00334615384615385,-0.000710000000000001,0.00205846153846154,0.00431230769230769,0.0055,0.00523138461538462,0.00318169230769231,0.000135357142857143
61.826,-0.00267615384615385,-0.00502461538461539,-0.00623761538461538,-0.00487384615384615,-0.004528,-0.004319,-0.00473384615384615,-0.00347384615384616,-0.000656153846153845,0.00207538461538462,0.00436461538461538,0.00544307692307692,0.00500253846153846,0.00298574615384615,0.000144725
61.836,-0.00317384615384615,-0.00535,-0.00602553846153846,-0.00492546153846154,-0.00459669230769231,-0.00417769230769231,-0.00496461538461538,-0.00353,-0.000607692307692307,0.00208615384615385,0.00437307692307692,0.00532307692307692,0.00473584615384615,0.00278850769230769,0.000180835714285714
